FRAME,KEY,STATUS
12083,Key.right,UP
12088,'d',UP
12122,Key.right,DOWN
12138,Key.right,UP
12170,Key.right,DOWN
12178,Key.right,UP
12220,'d',DOWN
12230,'d',UP
12276,Key.right,DOWN
12278,'d',DOWN
12285,Key.right,UP
12285,'d',UP
12324,Key.right,DOWN
12355,'d',DOWN
12384,Key.right,UP
12384,'d',UP
12393,Key.right,DOWN
12421,'d',DOWN
12481,'d',UP
12505,Key.right,UP
12510,Key.left,DOWN
12516,Key.left,UP
12517,'s',DOWN
12525,'d',DOWN
12525,'s',UP
12533,'d',UP
12551,Key.left,DOWN
12551,'s',DOWN
12565,'s',UP
12570,Key.left,UP
12576,'d',DOWN
12587,'d',UP
12598,Key.left,DOWN
12605,Key.left,UP
12615,Key.right,DOWN
12686,'d',DOWN
12706,Key.right,UP
12714,'d',UP
12735,Key.right,DOWN
12740,Key.right,UP
12758,Key.right,DOWN
12770,'d',DOWN
12787,'d',UP
12789,Key.right,UP
12805,Key.left,DOWN
12810,Key.left,UP
12830,Key.left,DOWN
12855,Key.left,UP
12870,Key.right,DOWN
12880,Key.right,UP
12909,Key.right,DOWN
12919,Key.right,UP
12933,Key.right,DOWN
12941,'d',DOWN
12963,Key.right,UP
12968,'d',UP
12969,Key.right,DOWN
13003,Key.right,UP
13015,Key.left,DOWN
13032,Key.left,UP
13043,Key.right,DOWN
13057,Key.right,UP
13065,Key.right,DOWN
13084,Key.right,UP
13168,'d',DOWN
13169,Key.right,DOWN
13208,'d',UP
13227,'d',DOWN
13287,Key.right,UP
13289,'d',UP
13318,Key.left,DOWN
13340,Key.left,UP
13352,Key.right,DOWN
13378,'d',DOWN
13405,Key.right,UP
13405,'d',UP
13418,Key.right,DOWN
13426,'d',DOWN
13456,Key.right,UP
13465,'d',UP
13505,Key.left,DOWN
13543,Key.left,UP
13548,Key.right,DOWN
13573,'d',DOWN
13595,Key.right,UP
13596,'d',UP
13622,'d',DOWN
13625,Key.right,DOWN
13642,'d',UP
13645,Key.right,UP
13648,'d',DOWN
13651,Key.right,DOWN
13679,Key.right,UP
13681,'d',UP
13710,Key.right,DOWN
13710,'d',DOWN
13718,Key.right,UP
13718,'d',UP
13732,Key.right,DOWN
13739,Key.right,UP
13787,Key.right,DOWN
13801,'d',DOWN
13815,Key.right,UP
13825,'d',UP
13855,Key.right,DOWN
13872,'d',DOWN
13904,'d',UP
13959,Key.right,UP
13963,Key.left,DOWN
13995,Key.left,UP
13995,Key.right,DOWN
14021,'d',DOWN
14069,Key.right,UP
14071,'d',UP
14074,Key.right,DOWN
14103,'d',DOWN
14138,'d',UP
14224,Key.right,UP
14239,Key.right,DOWN
14431,'d',DOWN
14459,'d',UP
14466,Key.right,UP
14529,Key.left,DOWN
14552,Key.left,UP
14569,Key.left,DOWN
14592,Key.left,UP
14643,Key.right,DOWN
14657,Key.right,UP
14672,Key.right,DOWN
14681,Key.right,UP
14684,Key.down,DOWN
14698,Key.down,UP
14718,Key.down,DOWN
14729,Key.down,UP
14739,Key.right,DOWN
14746,Key.right,UP
14752,Key.down,DOWN
14764,Key.down,UP
14772,Key.down,DOWN
14782,Key.down,UP
15158,Key.right,DOWN
15257,Key.right,UP
15262,Key.left,DOWN
15293,Key.right,DOWN
15295,Key.left,UP
15355,'d',DOWN
15375,Key.right,UP
15375,'d',UP
15383,Key.left,DOWN
15395,'d',DOWN
15398,Key.left,UP
15409,'d',UP
15423,Key.right,DOWN
15443,Key.right,UP
15456,Key.left,DOWN
15473,Key.left,UP
15477,Key.right,DOWN
15496,'d',DOWN
15504,Key.right,UP
15506,'d',UP
15604,'d',DOWN
15605,Key.right,DOWN
15640,Key.right,UP
15643,'d',UP
15659,'d',DOWN
15661,Key.right,DOWN
15675,Key.right,UP
15675,'d',UP
15687,Key.left,DOWN
15715,Key.left,UP
15731,Key.right,DOWN
15745,'d',DOWN
15753,Key.right,UP
15757,'d',UP
15772,Key.left,DOWN
15806,Key.left,UP
15813,Key.left,DOWN
15813,Key.right,DOWN
15818,Key.left,UP
15822,'d',DOWN
15824,Key.left,DOWN
15826,'s',DOWN
15831,'d',UP
15831,'s',UP
15833,Key.left,UP
15836,Key.right,UP
15852,Key.left,DOWN
15902,'s',DOWN
15932,Key.right,DOWN
15933,'s',UP
15935,Key.left,UP
