FRAME,KEY,STATUS
11686,Key.right,DOWN
11706,Key.right,UP
11708,Key.right,DOWN
11710,Key.right,UP
11712,Key.right,DOWN
11714,Key.right,UP
11740,Key.right,DOWN
11742,Key.right,UP
11744,Key.right,DOWN
11746,Key.right,UP
11748,Key.right,DOWN
11750,Key.right,UP
11752,Key.right,DOWN
11754,Key.right,UP
11756,Key.right,DOWN
11758,Key.right,UP
11764,Key.right,DOWN
11766,Key.right,UP
11768,Key.right,DOWN
11770,Key.right,UP
11772,Key.right,DOWN
11784,Key.right,UP
11786,Key.right,DOWN
11966,x,DOWN
11982,x,UP
12016,x,DOWN
12046,x,UP
12070,x,DOWN
12100,Key.right,UP
12100,x,UP
12102,Key.right,DOWN
12102,x,DOWN
12104,Key.right,UP
12112,x,UP
12118,x,DOWN
12130,x,UP
12150,Key.right,DOWN
12168,x,DOWN
12180,Key.right,UP
12180,x,UP
12192,Key.left,DOWN
12212,Key.left,UP
12264,Key.right,DOWN
12288,x,DOWN
12338,x,UP
12362,x,DOWN
12384,x,UP
12404,Key.right,UP
12408,Key.right,DOWN
12430,x,DOWN
12466,x,UP
12474,x,DOWN
12486,x,UP
12492,Key.right,UP
12498,Key.left,DOWN
12504,Key.right,DOWN
12508,x,DOWN
12510,x,UP
12514,Key.left,UP
12516,Key.right,UP
12518,Key.right,DOWN
12520,Key.right,UP
12530,Key.right,DOWN
12592,x,DOWN
12624,x,UP
12670,x,DOWN
12690,x,UP
12740,x,DOWN
12758,x,UP
12762,Key.right,UP
12774,Key.left,DOWN
12788,Key.left,UP
12794,Key.left,DOWN
12800,Key.left,UP
12870,Key.right,DOWN
12876,Key.right,UP
12886,Key.right,DOWN
12928,x,DOWN
12976,x,UP
12990,Key.right,UP
12996,Key.right,DOWN
13008,x,DOWN
13028,x,UP
13040,x,DOWN
13042,Key.right,UP
13042,x,UP
13052,x,DOWN
13054,Key.right,DOWN
13070,x,UP
13152,x,DOWN
13186,x,UP
13188,x,DOWN
13194,Key.right,UP
13194,x,UP
13876,Key.right,DOWN
13998,x,DOWN
14014,x,UP
14026,Key.right,UP
14028,Key.right,DOWN
14108,Key.right,UP
14110,Key.right,DOWN
14130,x,DOWN
14148,Key.right,UP
14150,x,UP
14152,Key.right,DOWN
14154,Key.right,UP
14168,Key.right,DOWN
14170,Key.right,UP
14186,Key.left,DOWN
14186,x,DOWN
14192,x,UP
14200,Key.left,UP
14220,x,DOWN
14244,x,UP
14262,x,DOWN
14264,x,UP
14332,Key.left,DOWN
14334,Key.left,UP
14336,Key.left,DOWN
14350,Key.left,UP
14352,Key.left,DOWN
14354,Key.left,UP
14356,Key.left,DOWN
14382,Key.left,UP
14400,Key.right,DOWN
14402,Key.right,UP
14416,Key.left,DOWN
14422,Key.left,UP
14438,Key.left,DOWN
14440,Key.left,UP
14452,Key.right,DOWN
14468,x,DOWN
14494,x,UP
14598,Key.right,UP
14612,Key.right,DOWN
14614,Key.right,UP
14622,Key.right,DOWN
14628,Key.right,UP
14632,Key.right,DOWN
14674,Key.right,UP
14676,Key.right,DOWN
14678,Key.right,UP
14680,Key.right,DOWN
14682,Key.right,UP
14686,Key.right,DOWN
14782,Key.right,UP
14794,Key.left,DOWN
14816,Key.left,UP
14820,Key.right,DOWN
14928,Key.right,UP
14958,Key.right,DOWN
14960,Key.right,UP
14964,Key.right,DOWN
15008,Key.right,UP
15012,Key.right,DOWN
15020,Key.right,UP
15026,Key.right,DOWN
15042,Key.right,UP
15046,Key.right,DOWN
15048,Key.right,UP
15050,Key.right,DOWN
15070,Key.right,UP
15074,Key.right,DOWN
15096,Key.right,UP
15106,Key.left,DOWN
15130,Key.left,UP
15134,x,DOWN
15136,Key.left,DOWN
15144,x,UP
15148,Key.left,UP
15150,Key.left,DOWN
15152,Key.left,UP
15156,Key.left,DOWN
15158,Key.left,UP
15160,Key.left,DOWN
15162,Key.left,UP
15228,Key.right,DOWN
15270,x,DOWN
15300,x,UP
15310,Key.right,UP
15322,Key.right,DOWN
15338,Key.right,UP
15342,Key.right,DOWN
15346,x,DOWN
15356,Key.right,UP
15358,Key.left,DOWN
15358,x,UP
15432,Key.left,UP
15444,Key.right,DOWN
15488,x,DOWN
15506,x,UP
15572,x,DOWN
15584,x,UP
15626,Key.right,UP
15646,x,DOWN
15660,x,UP
15662,Key.right,DOWN
15664,Key.right,UP
15666,Key.right,DOWN
15680,Key.right,UP
15688,Key.right,DOWN
15690,Key.right,UP
15694,Key.right,DOWN
15698,Key.right,UP
15700,Key.right,DOWN
15704,Key.right,UP
15708,Key.right,DOWN
15718,Key.right,UP
15722,Key.right,DOWN
15724,Key.right,UP
15726,Key.right,DOWN
15756,Key.right,UP
15760,Key.right,DOWN
15812,Key.right,UP
15814,Key.right,DOWN
15816,Key.right,UP
15818,Key.right,DOWN
15832,Key.right,UP
15894,Key.right,DOWN
15898,Key.right,UP
15934,x,DOWN
15940,Key.right,DOWN
15952,Key.right,UP
15956,x,UP
15992,Key.right,DOWN
15994,Key.right,UP
15998,Key.right,DOWN
16004,Key.right,UP
16006,Key.right,DOWN
16008,Key.right,UP
16038,x,DOWN
16046,Key.right,DOWN
16064,x,UP
16074,Key.right,UP
16076,Key.right,DOWN
16080,Key.right,UP
16082,Key.right,DOWN
16084,Key.right,UP
16094,Key.right,DOWN
16102,Key.right,UP
16118,Key.right,DOWN
16158,Key.right,UP
16180,Key.right,DOWN
16184,Key.right,UP
16186,Key.right,DOWN
16190,x,DOWN
16220,x,UP
16222,x,DOWN
16226,x,UP
16250,Key.right,UP
16256,Key.right,DOWN
16276,Key.right,UP
16282,Key.left,DOWN
16294,Key.right,DOWN
16296,Key.right,UP
16350,Key.left,UP
16352,Key.right,DOWN
16360,Key.right,UP
16362,Key.right,DOWN
16370,Key.right,UP
16370,x,DOWN
16372,Key.right,DOWN
16386,Key.right,UP
16386,x,UP
16390,Key.right,DOWN
16392,Key.right,UP
16394,Key.right,DOWN
16426,x,DOWN
16460,x,UP
16494,x,DOWN
16500,x,UP
16502,x,DOWN
16506,x,UP
16508,x,DOWN
16510,x,UP
16514,Key.right,UP
16516,Key.right,DOWN
16522,Key.right,UP
17440,Key.right,DOWN
17562,x,DOWN
17592,x,UP
17622,x,DOWN
17670,x,UP
17688,Key.right,UP
17690,x,DOWN
17692,Key.right,DOWN
17702,x,UP
17710,Key.left,DOWN
17710,Key.right,UP
17712,Key.left,UP
17712,Key.right,DOWN
17718,Key.right,UP
17724,Key.right,DOWN
17726,Key.right,UP
17730,Key.right,DOWN
17734,Key.right,UP
17736,Key.right,DOWN
17744,x,DOWN
17758,x,UP
17762,Key.right,UP
17766,Key.left,DOWN
17778,Key.right,DOWN
17780,Key.right,UP
17784,Key.left,UP
17786,Key.left,DOWN
17788,Key.left,UP
17792,Key.right,DOWN
17830,x,DOWN
17870,Key.left,DOWN
17870,x,UP
17874,Key.right,UP
17876,Key.left,UP
