frame,x_prev,y_prev,x_d,y_d,x_cur,y_cur,theta_prev,theta_d,theta_cur
320,-6.243301530207111,6.428721147341576,-0.28152950985349845,0.01646653098922904,-6.52483104006061,6.445187678330805,320.8121375240316,0.000687167670551922,320.81282469170213
325,-6.52483104006061,6.445187678330805,-0.23069000073753185,0.01984054017879916,-6.755521040798142,6.4650282185096035,320.81282469170213,-0.009599456796599643,320.80322523490554
330,-6.755521040798142,6.4650282185096035,-0.232722255980608,0.3359724714038336,-6.98824329677875,6.801000689913437,320.80322523490554,0.0018956187687604487,320.8051208536743
335,-6.98824329677875,6.801000689913437,-0.3043461025287305,0.1047835176714389,-7.29258939930748,6.905784207584876,320.8051208536743,0.010537838188272773,320.81565869186255
340,-7.29258939930748,6.905784207584876,-0.24878149522242923,0.047789829381870236,-7.541370894529909,6.953574036966747,320.81565869186255,0.011929724232251214,320.8275884160948
345,-7.5413708945299085,6.953574036966747,-0.04901816113369106,0.215877802800607,-7.5903890556636,7.169451839767354,320.8275884160948,0.04717898933748717,320.8747674054323
350,-7.5903890556636,7.169451839767354,-0.30972307048972175,0.24842580626565777,-7.900112126153322,7.417877646033012,320.8747674054323,-0.03831818808009011,320.8364492173522
355,-7.900112126153322,7.417877646033012,-0.16417010773927493,0.13605668011237118,-8.064282233892596,7.553934326145383,320.8364492173522,0.008807691604827382,320.845256908957
360,-8.064282233892596,7.553934326145383,-0.49296349172324794,0.19446996438141095,-8.557245725615845,7.748404290526794,320.845256908957,0.0562266843252311,320.90148359328225
365,-8.557245725615845,7.748404290526794,-0.18985850841807994,0.2846466186393156,-8.747104234033925,8.033050909166109,320.90148359328225,-0.012486705331722794,320.88899688795055
370,-8.747104234033925,8.033050909166109,-0.3194778648274678,0.07213268162719472,-9.066582098861392,8.105183590793304,320.88899688795055,0.024291849693588538,320.91328873764417
375,-9.066582098861392,8.105183590793304,0.0,0.03619334276557806,-9.066582098861392,8.141376933558883,320.91328873764417,0.00015633263777747075,320.91344507028197
380,-9.066582098861392,8.141376933558883,-0.27341069887149005,0.45978356375075047,-9.339992797732883,8.601160497309634,320.91344507028197,-0.21664981015730847,320.69679526012465
385,-9.339992797732883,8.601160497309634,-0.3802078450090105,0.31744816648497043,-9.720200642741894,8.918608663794604,320.69679526012465,-2.9347731148069998,317.76202214531764
390,-9.720200642741894,8.918608663794604,0.03923001576099061,0.3516357034819968,-9.680970626980903,9.2702443672766,317.76202214531764,-6.477519796494752,311.2845023488229
395,-9.680970626980903,9.2702443672766,-0.2084668958617366,0.5402808366683256,-9.88943752284264,9.810525203944925,311.2845023488229,-3.2199521948378713,308.06455015398507
400,-9.88943752284264,9.810525203944925,-0.30911507503047675,-0.11993266048402858,-10.198552597873116,9.690592543460896,308.06455015398507,0.0103061873989031,308.07485634138396
405,-10.198552597873116,9.690592543460896,-0.1922079949559904,0.31409624472853315,-10.390760592829107,10.00468878818943,308.07485634138396,0.04293794124236934,308.11779428262633
410,-10.390760592829107,10.00468878818943,0.16193329608385643,-0.14486893679359644,-10.228827296745251,9.859819851395834,308.11779428262633,0.008560248909006753,308.12635453153536
415,-10.228827296745251,9.859819851395834,-0.09300799644901141,0.15837993748154122,-10.321835293194264,10.018199788877375,308.12635453153536,0.03456811536963673,308.16092264690496
420,-10.321835293194264,10.018199788877375,-0.23409779549188306,0.3961067846413344,-10.555933088686146,10.41430657351871,308.16092264690496,0.06778865043783233,308.2287112973428
425,-10.555933088686146,10.41430657351871,-0.03106744965958838,-0.012318792323120456,-10.587000538345734,10.40198778119559,308.2287112973428,-0.0024037778667161643,308.22630751947605
430,-10.587000538345734,10.40198778119559,-0.6140202696465267,0.4341392373103208,-11.201020807992261,10.83612701850591,308.22630751947605,0.20765537120927088,308.43396289068534
435,-11.201020807992261,10.83612701850591,0.11539312580688987,-0.014129257254630018,-11.085627682185372,10.82199776125128,308.43396289068534,-0.00305669196446057,308.4309061987209
440,-11.085627682185372,10.82199776125128,-0.5267234728589525,0.6770771208718149,-11.612351155044324,11.499074882123095,308.4309061987209,0.41357133998371315,308.8444775387046
445,-11.612351155044324,11.499074882123095,-0.2335017246484255,0.19634018637603276,-11.84585287969275,11.695415068499127,308.8444775387046,0.7684736346511348,309.6129511733557
450,-11.84585287969275,11.695415068499127,0.0,0.6544052105810011,-11.84585287969275,12.349820279080127,309.6129511733557,2.272250993082219,311.8852021664379
455,-11.84585287969275,12.349820279080127,0.0,0.624270606717207,-11.84585287969275,12.974090885797334,311.8852021664379,1.8747066219273447,313.75990878836524
460,-11.84585287969275,12.974090885797334,-0.7303252493412581,0.548778548712676,-12.576178129034007,13.52286943451001,313.75990878836524,2.6983682525626707,316.4582770409279
465,-12.576178129034007,13.52286943451001,0.0,0.0,-12.576178129034007,13.52286943451001,316.4582770409279,1.8484704877990799,318.306747528727
470,-12.576178129034007,13.52286943451001,-0.943872853784805,0.12891505246100282,-13.520050982818812,13.651784486971014,318.306747528727,2.787625297536707,321.0943728262637
475,-13.520050982818812,13.651784486971014,-0.1664705311510114,0.18400232587209978,-13.686521513969824,13.835786812843114,321.0943728262637,3.3597916181646448,324.45416444442833
480,-13.686521513969824,13.835786812843114,0.0,0.0,-13.686521513969824,13.835786812843114,324.45416444442833,5.4579925171235315,329.9121569615519
485,-13.686521513969824,13.835786812843114,0.1725704600667875,0.0,-13.513951053903037,13.835786812843114,329.9121569615519,3.772849181920776,333.68500614347266
490,-13.513951053903039,13.835786812843114,-0.7273831345221042,0.0,-14.241334188425142,13.835786812843114,333.68500614347266,6.845671276195147,340.5306774196678
495,-14.241334188425142,13.835786812843114,-0.08027625928113073,0.22935330772227858,-14.321610447706274,14.065140120565394,340.5306774196678,4.401815180733253,344.9324926004011
500,-14.321610447706274,14.065140120565394,-0.681736576354722,0.16673346858729943,-15.003347024060995,14.231873589152693,344.9324926004011,5.937352688413958,350.86984528881504
505,-15.003347024060995,14.231873589152693,0.238474949715567,-0.09027140154632751,-14.764872074345428,14.141602187606365,350.86984528881504,0.280860219232659,351.1507055080477
510,-14.764872074345428,14.141602187606365,-0.3269104846047837,0.4103348373843265,-15.091782558950213,14.551937024990691,351.1507055080477,0.07899644274620081,351.22970195079387
515,-15.091782558950213,14.551937024990691,-0.17987242068443762,0.010988100276936974,-15.27165497963465,14.562925125267627,351.22970195079387,0.01803162914657352,351.2477335799404
520,-15.27165497963465,14.562925125267627,-0.45519600477866273,0.25353638565039016,-15.726850984413314,14.816461510918018,351.2477335799404,0.07876527962885685,351.32649885956926
525,-15.726850984413314,14.816461510918018,-0.02350004798810107,0.452360786068028,-15.750351032401415,15.268822296986045,351.32649885956926,0.02868149000719652,351.3551803495765
530,-15.750351032401415,15.268822296986045,-0.18812605732849558,0.11604664152349962,-15.938477089729911,15.384868938509545,351.3551803495765,-0.0016269453867986932,351.35355340418965
535,-15.93847708972991,15.384868938509545,-0.1608659576551419,0.25627310445955054,-16.09934304738505,15.641142042969095,351.35355340418965,0.015747019371372552,351.369300423561
540,-16.09934304738505,15.641142042969093,0.08443033727224175,0.3700247197207067,-16.01491271011281,16.0111667626898,351.369300423561,-0.11576127316011826,351.2535391504009
545,-16.01491271011281,16.0111667626898,-0.16758073636405152,0.15156277540536398,-16.18249344647686,16.162729538095164,351.2535391504009,-0.015981059849995347,351.2375580905509
550,-16.18249344647686,16.162729538095164,-0.19280098455256495,0.23116329494004215,-16.375294431029427,16.393892833035206,351.2375580905509,0.012084388744196168,351.2496424792951
555,-16.375294431029427,16.393892833035206,-0.31844806286245725,0.529260529531795,-16.693742493891886,16.923153362567,351.2496424792951,-0.4839786491936156,350.7656638301015
560,-16.693742493891886,16.923153362567,0.12805452898920922,0.8444779862187822,-16.565687964902676,17.76763134878578,350.7656638301015,-7.683263466474242,343.0824003636273
565,-16.565687964902676,17.76763134878578,0.3536528897020625,0.7181085319315776,-16.212035075200614,18.485739880717357,343.0824003636273,-5.625649824132485,337.4567505394948
570,-16.212035075200614,18.485739880717357,0.0,0.0,-16.212035075200614,18.485739880717357,337.4567505394948,-7.473285695067954,329.98346484442686
575,-16.212035075200614,18.485739880717357,-0.3712029174206034,0.0,-16.583237992621218,18.485739880717357,329.98346484442686,-5.6013819853779685,324.3820828590489
580,-16.583237992621218,18.485739880717357,-0.45209113301012205,0.0,-17.03532912563134,18.485739880717357,324.3820828590489,-8.433130273493134,315.9489525855558
585,-17.03532912563134,18.485739880717357,-0.25117954719019353,0.0,-17.286508672821533,18.485739880717357,315.9489525855558,-5.475735672598766,310.473216912957
590,-17.286508672821533,18.485739880717357,0.0,0.0,-17.286508672821533,18.485739880717357,310.473216912957,-1.0679070984554289,309.4053098145016
595,-17.286508672821533,18.485739880717357,0.0,0.0,-17.286508672821533,18.485739880717357,309.4053098145016,-5.817195655516218,303.5881141589854
600,-17.286508672821533,18.485739880717357,0.0,0.0,-17.286508672821533,18.485739880717357,303.5881141589854,0.8977034126191138,304.4858175716045
605,-17.286508672821533,18.485739880717357,0.0,0.0,-17.286508672821533,18.485739880717357,304.4858175716045,-6.430298533542943,298.05551903806156
610,-17.286508672821533,18.485739880717357,0.0,0.0,-17.286508672821533,18.485739880717357,298.05551903806156,-2.910748905466952,295.1447701325946
615,-17.286508672821533,18.485739880717357,0.17660642542013696,-0.09307726012901484,-17.109902247401397,18.392662620588343,295.1447701325946,-0.0013926583998517433,295.1433774741947
620,-17.109902247401397,18.392662620588343,-0.11966284963184738,0.25525910142817193,-17.229565097033245,18.647921722016516,295.1433774741947,0.000539858264766781,295.14391733245947
625,-17.229565097033245,18.647921722016516,0.10250727809051123,-0.12783621701488676,-17.127057818942735,18.520085505001628,295.14391733245947,-0.024425081460190012,295.11949225099926
