FRAME,KEY,STATUS
15051,'s',UP
15056,'s',DOWN
15062,Key.right,UP
15062,'s',UP
15066,'s',DOWN
15070,'s',UP
15104,Key.right,DOWN
15136,Key.right,UP
15148,Key.left,DOWN
15162,Key.left,UP
15197,'d',DOWN
15214,'d',UP
15225,Key.right,DOWN
15231,Key.right,UP
15235,'s',DOWN
15240,'s',UP
15245,'s',DOWN
15250,'s',UP
15254,'s',DOWN
15259,'s',UP
15273,Key.right,DOWN
15286,Key.right,UP
15289,'s',DOWN
15293,'s',UP
15319,Key.right,DOWN
15348,Key.right,UP
15359,'d',DOWN
15368,'d',UP
15381,Key.right,DOWN
15401,Key.right,UP
15406,'d',DOWN
15414,'d',UP
15419,Key.left,DOWN
15465,'d',DOWN
15469,Key.left,UP
15511,'d',UP
15540,Key.left,DOWN
15552,Key.left,UP
15562,Key.right,DOWN
15582,Key.right,UP
15588,Key.left,DOWN
15588,'d',DOWN
15626,'d',UP
15627,Key.left,UP
15640,Key.right,DOWN
15658,Key.right,UP
15669,Key.left,DOWN
15676,Key.left,UP
15683,Key.right,DOWN
15692,'d',DOWN
15718,Key.right,UP
15718,'d',UP
15725,'d',DOWN
15730,Key.right,DOWN
15744,Key.right,UP
15748,'d',UP
15750,Key.left,DOWN
15778,Key.left,UP
15785,Key.left,DOWN
15800,Key.left,UP
15808,Key.right,DOWN
15875,'s',DOWN
15881,'s',UP
15886,'s',DOWN
15890,'s',UP
15894,Key.right,UP
15894,'s',DOWN
15900,'s',UP
15903,'s',DOWN
15908,'s',UP
15933,'s',DOWN
15938,'s',UP
15943,'s',DOWN
15949,'s',UP
15968,Key.right,DOWN
16019,'d',DOWN
16048,'d',UP
16054,'d',DOWN
16074,Key.right,UP
16074,'d',UP
16077,Key.left,DOWN
16099,Key.left,UP
16107,'d',DOWN
16111,Key.left,DOWN
16145,'d',UP
16154,Key.left,UP
16166,'d',DOWN
16177,'d',UP
16179,Key.right,DOWN
16199,Key.right,UP
16212,Key.left,DOWN
16219,Key.left,UP
16231,Key.right,DOWN
16236,Key.right,UP
16245,'d',DOWN
16266,Key.right,DOWN
16281,'d',UP
16286,Key.right,UP
16305,Key.left,DOWN
16329,Key.left,UP
16336,Key.right,DOWN
16350,'d',DOWN
16379,Key.right,UP
16379,'d',UP
16385,'s',DOWN
16394,'s',UP
16404,Key.left,DOWN
16419,Key.left,UP
16434,Key.left,DOWN
16444,Key.left,UP
16448,'d',DOWN
16457,'d',UP
16484,'d',DOWN
16493,'d',UP
16505,Key.right,DOWN
16565,'d',DOWN
16599,'d',UP
16615,'d',DOWN
16644,'d',UP
16652,Key.right,UP
